idnoremp;Seccion18;Division;periodo;intio;pottcag;gppgpa;ocgtot;CONINTER;OTROSG;PEROCU;PEREMU;PMISION;SULPERM;SULSAL;SULTEMP;SULMISION;SULAPRENDIZ;PRESPERM;PRESTEMP;PRESMISION;PRESTA;REMU;PROBRU;VALAGRE;TOTG;idaio;imesetot;inoio;insertot;potpsfr;pompsfr;pohpsfr;potperm;pomperm;pohperm;pottcde;pomtcde;pohtcde;pottmoe;pomtmoe;pohtmoe;pomtcag;pohtcag;potpau;pompau;pohpau;pomtot;pohtot;pottot;pompsfr1;pohpsfr2;pompsfr3;pohpsfr4;pompsfr5;pohpsfr6;pomperm1;pohperm2;pomperm3;pohperm4;pomperm5;pohperm6;pomtcde1;pohtcde2;pomtcde3;pohtcde4;pomtcde5;pohtcde6;pomtcag1;pohtcag2;pomtcag3;pohtcag4;pomtcag5;pohtcag6;pomtdhc;pohtdhc;pomtmad;pohtmad;pompau1;pohpau2;pomtot1;pohtot2;pomtot3;pohtot4;pomtot5;pohtot6;ththca;thtmas;gppsi;gpper;gpppsp;gpppst;gsppt;gppcpo;gppano;gppavo;gpppta;gppgpn;gpptpot;ocgrps;gmesetot;gsptot;ocgrc;ocgid;occree;ocgoi;ocgpc;ocgog;ocgtg;ocgamc;ocgtgno;gouts;ocgsv;ocgee;ocgar;ocgca;ocgse;ocgsp;ocgco;ocgfa;ocgpp;ocgnr;ocggv;ocgct;ocggr;ocgup;ocgcl;ocgusi;ocgspe;ocgsgn;gppsied1;gppsied2;gppsied3;gppered1;gppered2;gppered3;gpppsp1;gpppsp2;gpppsp3;gpppsted1;gpppsted2;gpppsted3;gppcpoed1;gppcpoed2;gppcpoed3;gppanoed1;gppanoed2;gppanoed3;gppavoed1;gppavoed2;gppavoed3;gppdocen;gppgpaed1;gppmoni;gppgpned1;gppgpned2;gppgpned3;gpptpoted1;gpptpoted2;gpptpoted3;opcomex
10047;N3;78;2018;8859695;0;0;175529;138486;167702;391;391;382;132183;5177411;0;5045228;0;33479;0;1182435;2130031;7307442;8859695;8721209;7475144;1995;0;0;8859695;0;0;0;9;5;4;0;0;0;382;242;140;0;0;0;0;0;247;144;391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;132183;33479;0;0;708306;205811;0;0;335404;7642846;0;0;58700;0;6522;0;29715;0;0;7395;0;0;0;0;30131;0;7895;7068;5630;13080;0;0;740;3960;0;0;4693;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10048;N3;78;2018;20496727;0;0;409487;308192;37760;925;922;892;425635;14026004;0;13600369;0;97440;0;2387827;4566201;18592205;20496727;20188535;18629965;1997;0;0;20496727;3;2;1;30;26;4;0;0;0;892;270;622;0;0;0;0;0;298;627;925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;425635;97440;0;0;1663915;417019;0;0;75520;18667725;0;0;46860;0;18397;0;80258;0;0;72819;0;0;0;0;0;73609;1953;13306;1340;30284;0;0;6940;3344;0;2341;22609;3740;4636;27051;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10049;N3;78;2018;25727179;0;0;2580838;2161863;1258103;1140;1140;1129;0;14179283;214897;13964386;0;0;48872;3149329;6119683;20298966;25727179;23565316;21557069;1999;0;0;25727179;0;0;0;0;0;0;11;7;4;1129;491;638;0;0;0;0;0;498;642;1140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;2319446;602036;0;0;2516205;22815171;0;0;184984;0;20623;0;114743;263641;0;1523238;0;0;0;3726;0;136887;420;91375;0;2827;167013;7546;15275;5987;0;17046;5194;419;19894;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10050;N3;78;2018;60592427;0;0;1745390;1372722;1881972;2720;2718;2711;505662;37273728;0;36768066;0;133685;0;8882315;16616730;53890458;60592427;59219705;55772430;2000;0;0;60592427;2;1;1;7;4;3;0;0;0;2711;949;1762;0;0;0;0;0;954;1766;2720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;505662;133685;0;0;6092028;1508702;0;0;3763943;57654401;0;0;98753;0;40932;0;264316;54552;0;123072;0;0;0;53617;14122;43347;29102;9006;1646;22676;39073;0;248090;12719;0;0;137292;11759;538656;2660;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10051;N3;78;2018;23581507;0;0;576235;388107;1013144;1287;1287;1271;339127;14471421;0;14132294;0;76292;0;3184020;5954913;20426334;23580615;23192508;21439478;2001;0;0;23581507;0;0;0;16;11;5;0;0;0;1271;493;778;0;0;0;0;0;504;783;1287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;339127;76292;0;0;2088127;605703;771;0;2026287;22452621;0;0;1850;0;20824;0;136694;26708;0;85846;0;0;0;0;0;222000;8285;8434;0;0;0;220;0;0;0;0;0;6351;0;59023;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10052;N3;78;2018;6606300;0;0;482813;213783;183880;155;153;149;98984;3866295;0;3767311;0;23300;0;827052;1753727;5620022;6605408;6391625;5803902;2002;0;0;6606300;2;1;1;4;0;4;0;0;0;149;8;141;0;0;0;0;0;9;146;155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;98984;23300;0;0;740139;163236;0;0;367760;5987782;0;0;77451;0;5525;0;64783;197345;0;27469;0;0;0;100;0;10509;3325;0;1883;5380;3283;0;1311;336;0;0;2450;189;73675;7799;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10053;N3;78;2018;2599424;0;0;109224;69374;75220;122;122;121;10794;1614755;0;1603961;0;2374;0;386242;691599;2306354;2599424;2530050;2381574;2002;0;0;2599424;0;0;0;1;1;0;0;0;0;121;15;106;0;0;0;0;0;16;106;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;10794;2374;0;0;235789;67194;0;0;150439;2456793;0;0;2000;0;2259;0;21631;15279;0;2013;0;0;0;0;0;66000;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10054;N3;78;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
10055;N3;78;2018;104244426;0;6976;829282;734197;5494955;5435;5435;5390;1151834;62737531;0;61578721;6976;370082;0;14727413;27062615;89800146;104244426;103510229;95295101;1973;0;0;104244426;0;0;0;44;28;16;0;0;0;5390;2518;2872;0;0;1;1;0;2547;2888;5435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26076;1133581;362259;0;0;9227353;2737463;0;0;10989910;100789752;0;0;108710;0;88658;0;109;0;0;119609;0;0;0;0;0;258655;17610;18951;5229;32265;0;929;28952;511;0;25282;38452;0;15160;70200;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10056;N3;78;2018;15870327;0;10014;429975;338951;320006;1087;1087;1050;410064;10418012;0;9997934;10014;91765;0;2182798;3926966;14344978;15870327;15531376;14664984;1977;0;0;15870327;0;0;0;35;19;16;0;0;0;1050;200;850;0;0;2;2;0;221;866;1087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;410064;91765;0;0;1233233;418767;0;0;640012;14984587;0;0;37150;0;12028;0;70774;5174;0;7280;0;0;0;25482;7079;7724;14459;23612;1825;55943;764;0;3593;3585;0;1028;13790;0;71589;67096;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10057;N3;78;2018;17125795;0;0;702943;435475;582620;738;738;722;193010;10523125;0;10330115;0;45690;0;2324590;4413239;14936364;17125795;16690320;15518984;1977;0;0;17125795;0;0;0;16;9;7;0;0;0;722;87;635;0;0;0;0;0;96;642;738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;193010;45690;0;0;1603349;439610;0;0;1165240;16101604;0;0;185705;0;14059;0;246119;4767;0;24773;0;0;0;1103;2036;0;199;16682;3453;15153;720;2870;18973;8502;4082;18793;24733;0;82459;27762;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10058;N3;80;2018;36597755;0;15052;4411480;3955168;1122735;1493;1491;0;3510883;21521962;17996027;0;15052;802547;4255928;0;9498015;31019977;36472756;32517588;32142712;1990;202907;0;36394848;2;1;1;148;62;86;1341;235;1106;0;0;0;0;0;2;1;1;299;1194;1493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61450;3467868;784112;0;0;3548611;890929;0;0;2245469;33265446;77564;124999;295965;0;29958;0;262211;2966;0;1597119;0;0;0;97480;221749;198914;93549;65022;15649;313959;9097;16207;172769;191591;0;0;33884;136740;345074;108162;852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10059;N3;80;2018;33240325;0;28116;3061876;2845155;1371143;1049;1047;0;0;14936604;14908488;0;28116;0;3654535;0;7022286;21958890;33240325;30395170;23330033;1991;0;0;33240325;2;0;2;0;0;0;1044;19;1025;0;0;0;0;0;3;0;3;19;1030;1049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;2680386;687365;0;0;2742286;24701176;31774;0;161248;0;26341;0;118183;45408;0;25598;0;0;0;0;306342;0;77704;336434;10367;302863;278047;0;581378;57439;0;0;43652;280224;323051;55223;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10060;N3;80;2018;5035789;0;0;792791;778244;80921;168;168;0;0;2730574;2730574;0;0;0;631255;0;1180680;3911254;5035789;4257545;3992175;1996;0;0;5035789;0;0;0;0;0;0;168;10;158;0;0;0;0;0;0;0;0;10;158;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;432709;116716;0;0;161841;4073095;17504;0;115202;0;4274;0;3752;0;0;2990;0;0;0;0;76027;109104;19819;32723;5305;90204;1909;5124;169856;8693;2004;0;13827;41241;49213;23868;152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10062;N3;80;2018;4494922;3;18376;3528504;3495513;31064;39;39;0;529356;636241;88509;0;18376;126934;22767;0;262860;899101;4494922;999409;930165;2002;0;0;4494922;0;0;0;28;12;16;9;0;9;0;0;0;0;3;2;0;2;12;30;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;529356;126934;0;0;87546;25613;0;56129;62128;961229;2673504;0;89250;0;5028;0;21128;0;0;260454;0;0;0;0;3099;36478;21001;5720;58490;48484;91777;0;5223;20176;0;25149;41606;6850;11063;47739;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10063;N3;80;2018;156850787;0;50930;52762523;51686128;2786010;4064;4064;0;2183821;56852892;54618141;0;50930;571060;12085600;0;25450177;82303069;156850787;105164659;85089079;1967;0;0;156850787;0;0;0;21;10;11;4035;1000;3035;0;0;0;0;0;8;4;4;1014;3050;4064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;394365;1907765;452750;0;0;7532824;5260693;0;0;5572020;87875088;751604;0;1140932;0;147577;0;46940;378912;0;40773310;0;0;0;103298;92325;935565;288239;560341;30904;901222;567774;126910;1736502;607877;352768;0;102946;1147130;1751563;216714;1170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10064;N3;80;2018;11354390;0;0;1249625;1184834;220431;423;423;0;6323736;6323736;0;0;0;1475671;0;0;2794197;9117933;11354390;10169556;9338364;1973;0;0;11354390;0;0;0;423;19;404;0;0;0;0;0;0;0;0;0;0;0;19;404;423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;316223;6102380;1380804;0;0;1047430;271096;0;0;440861;9558794;600732;0;155738;0;7741;0;51340;1383;0;87786;0;0;0;0;0;44170;37590;19968;3227;41009;0;0;24485;2815;3874;19754;9738;11333;94941;32001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10065;N3;80;2018;15322982;6;0;1275502;934044;162327;481;481;0;786034;8448742;7662708;0;0;165043;1380828;0;3360829;11809571;15140265;14206221;11971898;1978;406086;0;14916896;0;0;0;37;1;36;444;19;425;0;0;0;0;6;0;0;0;20;467;487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137700;689644;123733;0;0;1453929;361029;0;99645;324653;12134224;12023;182717;72758;0;110631;0;40538;0;0;173932;0;0;0;0;44257;0;71216;71705;2052;42413;2291;0;105915;3964;0;13520;10967;68429;129588;16887;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10066;N3;80;2018;27117466;0;16432;4688592;3614989;431599;909;909;0;203121;13142586;12923033;0;16432;87342;2927264;0;5647275;18789861;27117466;23502477;19221460;1981;0;0;27117466;0;0;0;2;0;2;905;59;846;0;0;0;0;0;2;1;1;60;849;909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;121872;117811;50780;0;0;2049528;516920;66221;0;863198;19653059;303016;0;65886;0;234690;0;147843;658281;0;0;0;0;0;0;140518;179107;187383;107568;7179;259755;4242;17486;1069693;94590;280798;7174;20422;315035;529656;58270;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10067;N3;80;2018;19700690;0;31320;1537877;1413360;284466;672;672;0;668317;10047208;9347571;0;31320;149258;1845990;0;4038127;14085335;19700690;18287330;14369801;1981;0;0;19700690;0;0;0;36;20;16;633;52;581;0;0;0;0;0;3;2;1;74;598;672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;668317;149258;0;0;1646757;396122;0;0;568932;14654267;289430;0;93589;0;13034;0;101076;0;0;25342;0;0;0;20661;36124;135209;80473;58553;5200;16952;1455;140;201670;43865;0;3539;19007;71324;276550;44635;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10068;N3;80;2018;5331399;0;39087;2193254;1205603;10500;90;87;0;137088;1056961;880786;0;39087;29930;225723;0;459268;1516229;4382024;3176421;1526729;1986;1582847;0;3748552;3;1;2;12;7;5;71;45;26;0;0;0;0;0;4;1;3;54;36;90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;137088;29930;0;0;159219;44396;0;0;21000;1537229;0;949375;24378;0;24705;0;1639;0;0;130981;0;0;0;434583;137577;128379;15523;10584;1150;142968;46524;4083;34487;45737;0;203;19247;905;36950;2950;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10069;N3;81;2018;5827691;0;0;1993769;905738;434843;233;231;0;0;2145810;2145810;0;0;0;539104;0;908465;3054275;5827691;4921953;3489118;1991;0;0;5827691;2;1;1;0;0;0;231;202;29;0;0;0;0;0;0;0;0;203;30;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;282924;86437;0;0;434843;3489118;0;0;51517;0;3655;0;220890;54108;0;20352;0;0;0;0;0;0;870;7501;91;1468;7384;6686;645673;10133;0;115;8644;907;152988;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10070;N3;81;2018;88997781;0;42760;12963597;9856039;4945944;3810;3810;0;0;42565970;42523210;0;42760;0;10204273;0;18159296;60725266;88997781;79141742;65671210;1991;0;24920;88972861;0;0;0;0;0;0;3805;2234;1571;0;0;0;0;0;5;4;1;2238;1572;3810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;6184461;1770562;0;0;4945944;65671210;0;0;330375;0;273821;0;2463821;273697;0;2839842;0;0;0;367842;1363475;216198;15818;691020;10424;208023;311750;59913;1047344;360262;0;292;148338;644909;1222600;113796;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10071;N3;81;2018;5832029;0;60931;617828;504411;284073;329;329;0;163465;3306060;3081664;0;60931;46181;738054;0;1406238;4712298;5832029;5327618;4996371;1993;0;0;5832029;0;0;0;9;5;4;314;175;139;0;0;0;0;0;6;3;3;183;146;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;163465;46181;0;0;487489;134514;0;0;284073;4996371;332532;0;67633;0;36305;0;30669;45390;0;35426;0;0;0;1508;968;0;0;4725;2129;2765;2362;0;3769;161;0;352;1849;0;49285;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10072;N4;82;2018;64414996;0;647936;5855727;4670901;4695661;2894;2894;0;269965;35079898;34161997;0;647936;77978;8536648;0;15424551;50504449;64414996;59744095;55200110;2001;0;0;64414996;0;0;0;12;8;4;2800;587;2213;0;0;0;0;0;82;42;40;637;2257;2894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;121874;184653;41416;0;0;5327257;1449437;33231;0;4695661;55200110;0;0;121404;0;693862;0;417641;27368;0;2048065;0;0;0;0;3263;302793;13667;202512;7713;86475;13498;200423;127374;187591;0;0;79433;34274;1283477;4894;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10073;M1;71;2018;55175683;0;0;39591998;38898147;640552;172;172;0;6137108;6137108;0;0;0;1488197;0;0;3057757;9194865;55175683;16277536;9835417;1988;0;0;55175683;0;0;0;172;17;155;0;0;0;0;0;0;0;0;0;0;0;17;155;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41533;6108035;1475737;0;0;1314866;355763;0;0;640552;9936486;0;0;641518;0;183880;0;79574;43966;0;34766237;0;0;0;127935;373305;136918;4715;35135;8128;210090;84784;998;1061668;555542;13132;0;108919;174413;919580;61491;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
10075;N4;82;2018;17116160;0;35260;12543971;12260266;178516;42;42;0;898729;975908;41919;0;35260;287594;10405;0;521164;1497072;17094656;4834390;1675588;2000;29998;0;17086162;0;0;0;36;12;24;2;1;1;0;0;0;0;0;4;2;2;15;27;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;311846;680437;194040;0;0;153465;57183;12517;0;178516;1675588;2150083;21504;872767;0;168081;0;85478;0;0;96086;0;0;8381861;91046;121269;49054;23069;25283;13786;99238;3405;0;76163;846;0;0;132437;37739;21519;73257;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
10076;P;85;2018;10769959;0;76588;2369372;2205129;54026;180;180;;2949745;5042579;2016246;0;76588;690315;423747;0;2543503;7586082;10769959;8564830;7640108;1989;0;0;10769959;0;0;0;98;43;55;73;18;55;;;;0;0;9;2;7;63;117;180;0;0;0;0;0;0;43;55;0;0;0;0;0;0;11;38;14;33;0;0;0;0;0;0;0;0;0;0;2;7;45;62;11;38;14;33;0;0;0;2949745;690315;0;0;986052;443389;0;0;54026;7640108;231074;0;384899;99010;33325;0;83913;31953;0;135585;0;0;0;209035;167368;0;65425;39757;23900;33123;10935;264480;133389;27186;0;2765;104754;0;29062;258434;0;0;0;0;2949745;0;0;690315;0;0;0;0;0;497683;180696;307673;223848;81230;138311;0;0;0;0;76588;0;54026;0;0;4492205;1164471;1983432;4
10077;P;85;2018;4627640;0;18489;1349730;1276294;16754;54;54;;429520;1079932;631923;0;18489;252273;254859;0;881610;1961542;4627640;3351346;1978296;2001;0;0;4627640;0;0;0;4;2;2;42;21;21;;;;0;0;3;2;1;27;27;54;0;0;0;0;0;0;2;2;0;0;0;0;19;20;1;1;1;0;0;0;0;0;0;0;2;3;0;0;2;1;23;23;1;1;1;0;12487;0;0;429520;252273;0;0;287950;86528;0;0;16754;2350296;16040;0;99069;0;0;0;61707;0;0;672842;0;0;0;161869;5082;0;5029;17251;9265;39833;981;46900;34298;2653;0;84000;10532;1396;2907;77933;143;0;0;0;429520;0;0;252273;0;0;0;0;0;273550;11924;2476;80048;5366;1114;0;0;0;372000;18489;0;16754;0;0;1863810;94801;19685;4
10078;P;85;2018;9156741;0;28116;5325960;4862587;103436;43;41;;854345;922070;39609;0;28116;256195;7623;0;446519;1368589;9156741;4294154;1472025;2000;0;7257932;1898809;2;1;1;34;16;18;4;2;2;;;;0;0;3;3;0;22;21;43;1;1;0;0;0;0;11;14;5;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;17;17;5;4;0;0;182;0;0;854345;256195;0;0;103317;79384;0;0;103436;1478839;196231;0;3518205;0;23343;0;282076;146357;0;406842;0;0;0;0;51979;368172;5815;21124;9564;31107;1810;22940;36089;40246;0;0;11532;5962;0;146566;0;0;0;0;599693;254652;0;200086;56109;0;0;0;0;61735;41582;0;55372;24012;0;0;0;0;6814;28116;0;65562;37874;0;1057796;414229;0;4
10079;P;85;2018;336071885;0;787975;116501835;103238230;23662717;1943;1943;;56983755;95792438;38020708;0;787975;13686988;9132234;0;57441123;153233561;327570167;224331937;176896278;1966;16313008;22022508;297736369;0;0;0;1042;523;519;681;339;342;;;;0;0;83;48;35;963;980;1943;0;0;0;0;0;0;440;353;79;161;7;10;223;200;109;131;14;22;0;0;0;0;0;0;53;84;0;0;48;35;711;588;188;292;21;32;340986;0;0;56983755;13686988;0;0;24621849;10000052;0;0;23662717;187124350;26278309;8501718;21435355;17547;1150820;0;2365459;684931;0;8886240;0;0;0;4370710;4062262;985829;6535810;976217;486694;1567075;816617;4195251;10000209;7374313;33754;0;659506;195138;375228;4458607;88236;0;0;0;43057697;12988944;937114;10342074;3119828;225086;0;0;0;17138498;6738402;744949;6960723;2736771;302558;0;0;0;10228072;787975;0;23662717;0;0;130563289;41720655;4612334;3
10080;P;85;2018;75908029;0;163253;13652741;11097386;2062291;916;916;;28804072;28967325;0;0;163253;8116528;0;0;16572451;45539776;75908029;64810643;47602067;1967;0;5423553;70484476;0;0;0;798;317;481;0;0;0;;;;0;0;77;43;34;371;545;916;0;0;0;0;0;0;242;318;74;161;1;4;0;0;0;0;0;0;0;0;0;0;0;0;11;30;0;0;43;34;285;352;74;161;1;4;101335;0;2239397;27236494;7444709;0;0;6301395;2759054;0;0;2062291;55569538;131244;0;1503525;29973;494408;0;994801;970867;0;4208156;0;0;0;0;295007;841019;223940;290173;236960;422143;5178;134382;602611;284367;164697;0;70078;37692;90560;1617036;3924;561707;1677690;0;16262555;10860921;113018;4558752;2856534;29423;0;0;0;3590564;2686193;24638;1597187;1150974;10893;0;0;0;7362945;163253;0;1935951;123129;3211;28669969;19355441;181183;4
10081;P;85;2018;14637916;0;27027;3385550;3287698;16469;168;168;;213515;4578848;4338306;0;27027;93886;1021887;0;2480180;7059028;14637916;11350218;7075497;1965;0;1603337;13034579;0;0;0;13;8;5;146;74;72;;;;0;0;5;2;3;85;83;168;0;0;0;0;0;0;8;5;0;0;0;0;45;40;15;12;28;40;0;0;0;0;0;0;1;3;0;0;2;3;55;48;15;12;28;40;9947;0;156349;104071;46981;0;0;1057940;306467;0;0;16469;8208126;156792;0;1543817;0;42515;0;39306;0;0;6898;0;0;0;0;0;129876;61703;83164;0;185597;0;265369;314768;421055;0;81527;37984;0;15179;0;0;156349;0;0;104071;0;0;46981;0;0;0;0;0;335861;344858;377221;104654;91790;110023;0;0;0;1132629;27027;0;863;3437;12169;2374040;2111748;2589709;4
10082;P;85;2018;2357096;0;28197;697215;590516;31181;42;42;;756996;1030466;245273;0;28197;200848;59863;0;565650;1596116;2357096;1766580;1627297;1972;0;97001;2260095;0;0;0;31;14;17;8;2;6;;;;0;0;3;2;1;18;24;42;0;0;0;0;0;0;12;17;2;0;0;0;0;0;0;0;4;11;0;0;0;0;0;0;0;0;0;0;2;1;14;18;2;0;4;11;636;0;0;756996;200848;0;0;220657;84282;0;0;31181;1672898;65817;0;135384;0;4308;0;78446;20013;0;85624;0;0;0;0;0;0;6861;1501;22795;38133;0;71578;22595;3511;0;0;7262;0;5450;127776;161;0;0;0;716628;40368;0;192036;8812;0;0;0;0;173411;8486;38760;74844;3633;5805;0;0;0;45601;28197;0;17430;3751;10000;1202546;65050;359701;4
10083;P;85;2018;101753361;0;373366;91134562;89224874;983615;964;964;;19794962;32073369;11905041;0;373366;6549105;3695158;0;19941529;52014898;101753361;12528487;52998513;1970;0;0;101753361;0;0;0;358;159;199;513;274;239;;;;0;0;48;20;28;475;489;964;0;0;0;0;0;0;40;55;113;135;12;18;200;185;26;20;95;67;0;0;0;0;0;0;22;23;0;0;20;28;260;268;139;155;107;85;113136;0;3386396;17424485;5533186;0;0;6416955;3220472;59839;0;983615;60323393;1137296;0;6223822;0;297001;0;785780;0;0;69831754;0;0;0;437921;424156;0;165822;337129;99246;558278;1340425;3123586;2152551;846098;0;0;1270757;0;204941;1890426;7573;3386396;0;0;2241904;14069688;1112893;901513;4276656;355017;0;0;0;2175015;3267542;974398;1105125;1514252;601095;30979;28860;0;7324880;373366;0;798714;99893;85008;19325375;25815885;7857253;4
10084;P;85;2018;77879634;59;127707;32264834;31622633;821236;918;918;;8632852;30528955;21768396;0;127707;3969825;5059693;0;17912653;48441608;77879634;46257001;49262844;1974;0;0;77879634;0;0;0;56;30;26;848;538;310;;;;40;19;14;12;2;620;357;977;0;0;0;0;0;0;30;26;0;0;0;0;0;0;538;310;0;0;40;19;0;0;0;0;0;0;0;0;12;2;82;47;538;310;0;0;0;0;0;8632852;3969825;0;0;6283945;2598190;1000;3433951;821236;49262844;1455098;0;3953350;0;221229;0;190869;0;0;16667481;0;0;0;0;1207157;0;14010;381175;100256;475138;378;310419;1519838;154086;0;0;1355998;17400;107008;697578;2415;0;0;0;8632852;0;0;3969825;0;0;0;0;0;1814798;4469147;0;809299;1788891;0;1000;0;0;0;127707;0;279332;541904;0;15634813;33628031;0;4
10085;Q;86;2018;10893906;0;0;4569473;4542373;19012;137;135;0;1998485;1998485;0;0;0;824156;0;0;1207808;3206293;10893906;6351533;3225305;1988;0;0;10893906;2;1;1;135;78;57;0;0;0;0;0;0;0;0;0;0;0;79;58;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1998485;824156;0;0;286325;97327;0;0;19012;3225305;4183000;0;40012;0;0;0;23874;0;0;2104;0;0;0;78425;0;0;0;0;81212;5048;27245;0;0;21873;0;3624;20351;27816;4028;27451;23410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10086;Q;86;2018;24232026;58;65320;17676087;17603869;31260;78;78;0;447298;2307366;1794748;0;65320;107084;538528;0;1169443;3476809;24232026;6628157;3508069;1988;0;0;24232026;0;0;0;7;4;3;64;12;52;0;0;0;28;30;7;4;3;48;88;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;447298;107084;0;0;467470;56361;0;1447600;31260;3508069;13339798;0;946757;0;0;0;53332;0;0;736297;0;0;0;0;0;326699;0;51547;30181;94990;25333;21313;42317;100;1935;201;107923;30588;2565;415782;829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
10087;Q;86;2018;87335562;465;18750;67575527;67066565;0;38;35;0;906970;925720;0;0;18750;209356;0;0;451699;1377419;87335562;20268997;1377419;1991;0;0;87335562;3;1;2;33;27;6;0;0;0;0;0;0;285;180;2;0;2;313;190;503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;906970;209356;0;0;243677;62962;0;13066411;0;1441715;44629778;0;1816874;0;0;0;432664;0;0;42026;0;0;0;701074;46258;114567;18512;239973;142983;87469;101851;49745;3740903;113146;0;284895;306552;26932;158520;1418029;36365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
